psnrs,iters
35.433685,186
32.86621,187
31.602184,188
34.452423,189
33.71018,190
33.281506,191
31.530266,192
33.24344,193
32.264755,194
33.91085,195
34.211933,196
34.41052,197
32.493584,198
34.115578,199
32.303436,200
33.061474,201
36.860756,202
34.314312,203
32.804443,204
33.913208,205
33.9594,206
32.60673,207
33.22098,208
33.54855,209
32.059544,210
34.532913,211
34.210793,212
32.450535,213
33.83783,214
33.59768,215
32.714333,216
33.82943,217
35.672337,218
32.861336,219
33.347027,220
33.598915,221
32.841324,222
32.05577,223
34.218082,224
32.0758,225
35.05691,226
31.595362,227
31.297531,228
32.539238,229
34.33145,230
31.968407,231
32.864094,232
34.35645,233
33.068596,234
35.22683,235
35.759865,236
34.22878,237
34.23549,238
32.935688,239
32.759323,240
32.48104,241
32.387676,242
31.706257,243
32.432083,244
33.467575,245
31.766853,246
33.34456,247
33.695763,248
32.977844,249
32.566914,250
35.46825,251
34.029945,252
33.20803,253
33.508987,254
34.992554,255
33.83806,256
32.395367,257
33.34454,258
31.889313,259
34.0363,260
34.14912,261
34.31715,262
34.743816,263
34.300854,264
33.041603,265
35.88282,266
31.324986,267
33.388554,268
33.8323,269
31.818058,270
35.433537,271
32.839615,272
30.16494,273
33.453453,274
34.871273,275
34.004684,276
32.264328,277
34.674953,278
31.632324,279
34.571297,280
33.448513,281
34.25366,282
33.82134,283
34.1565,284
34.78193,285
31.403435,286
32.445953,287
34.83156,288
32.39192,289
33.60889,290
33.189846,291
32.59963,292
34.05922,293
34.48988,294
34.370945,295
33.73186,296
33.232014,297
33.68762,298
35.593857,299
32.350555,300
34.158237,301
35.30475,302
32.861923,303
35.440598,304
33.856865,305
35.12468,306
32.399605,307
32.68137,308
32.802795,309
34.454693,310
33.20204,311
33.12464,312
32.941696,313
33.210407,314
33.875805,315
33.253838,316
33.141396,317
33.109127,318
33.067318,319
32.69283,320
30.98904,321
30.949385,322
33.90162,323
32.050026,324
33.86409,325
33.323116,326
30.675224,327
33.522243,328
33.84538,329
31.927113,330
32.040886,331
34.9604,332
33.41782,333
35.05536,334
33.151928,335
32.236515,336
35.47868,337
34.188732,338
31.900688,339
32.861694,340
33.057663,341
35.199356,342
33.090797,343
35.928947,344
34.77508,345
33.646442,346
33.41925,347
32.090572,348
33.48252,349
33.38453,350
34.4473,351
34.224957,352
33.199883,353
32.412354,354
32.38295,355
33.42824,356
33.520832,357
33.251354,358
32.470505,359
32.955822,360
35.203827,361
33.428673,362
34.86974,363
33.74492,364
32.27166,365
34.846737,366
33.154716,367
33.647655,368
33.449886,369
32.46897,370
34.862465,371
33.63574,372
32.309883,373
32.52264,374
32.55013,375
33.052296,376
32.84805,377
34.48755,378
34.295135,379
33.766464,380
33.531624,381
32.62064,382
31.96447,383
32.695942,384
31.884317,385
32.054337,386
32.852592,387
32.390633,388
31.979553,389
33.934334,390
34.932247,391
34.190918,392
33.155396,393
31.14819,394
34.082462,395
34.524498,396
33.488644,397
30.77883,398
33.03394,399
32.100784,400
34.305202,401
33.238987,402
33.1904,403
32.629494,404
32.878872,405
33.01648,406
32.13559,407
33.41372,408
33.728756,409
34.352615,410
33.35953,411
34.52438,412
33.0373,413
32.81241,414
34.087105,415
33.18104,416
33.44894,417
33.078396,418
33.447422,419
33.550304,420
33.571686,421
34.27931,422
34.11239,423
32.72477,424
33.406265,425
34.440628,426
32.077705,427
31.912273,428
31.40669,429
32.388264,430
29.938858,431
32.743015,432
33.656494,433
34.66713,434
33.596657,435
36.15552,436
34.081696,437
33.96404,438
31.958563,439
34.32976,440
31.879143,441
31.697277,442
32.46125,443
32.499752,444
34.287853,445
33.25749,446
31.758564,447
32.692837,448
33.246204,449
32.32597,450
33.743156,451
33.812515,452
34.146408,453
33.83361,454
32.938007,455
32.56685,456
32.05113,457
34.891697,458
33.256332,459
31.890009,460
34.0771,461
32.320488,462
32.45731,463
32.75044,464
32.596504,465
33.301785,466
32.34419,467
32.025322,468
32.798424,469
33.173088,470
31.0938,471
31.795929,472
34.095543,473
32.362,474
31.701569,475
35.011955,476
32.970592,477
33.516457,478
34.769176,479
33.626083,480
33.04167,481
33.447296,482
33.80464,483
33.531906,484
33.84967,485
34.305313,486
34.9852,487
31.545794,488
33.13892,489
32.729485,490
34.426373,491
32.03177,492
33.318626,493
33.635223,494
35.111656,495
30.559635,496
33.393967,497
34.674107,498
32.677715,499
33.631752,500
32.51713,501
33.277714,502
34.494404,503
32.109344,504
33.667233,505
36.033085,506
34.840557,507
33.10618,508
33.51669,509
34.133995,510
33.40629,511
33.110928,512
33.8412,513
33.18874,514
34.363293,515
31.129364,516
32.84169,517
31.646536,518
34.525887,519
32.94335,520
33.616196,521
34.819557,522
32.090176,523
33.900017,524
33.324825,525
32.983242,526
34.091232,527
34.23069,528
34.518555,529
33.026516,530
33.595577,531
32.38766,532
33.88034,533
32.13155,534
33.77281,535
34.449306,536
32.602352,537
31.772976,538
32.005337,539
32.958344,540
33.47428,541
32.37395,542
31.332636,543
32.71666,544
34.63138,545
32.780403,546
33.223045,547
33.294113,548
33.65118,549
32.979877,550
34.709503,551
31.363377,552
33.037155,553
32.11765,554
32.77922,555
32.17781,556
32.227314,557
33.7814,558
34.74244,559
32.07212,560
33.51075,561
