psnrs,iters
26.51636,0
25.02867,1
24.952774,2
25.386147,3
26.261137,4
25.525894,5
26.494038,6
26.38264,7
26.51292,8
26.860264,9
25.43812,10
25.353989,11
27.405361,12
25.22239,13
26.165716,14
26.928537,15
23.402363,16
25.282515,17
24.981482,18
25.297962,19
27.390955,20
26.428509,21
25.619091,22
25.827093,23
26.610352,24
24.783106,25
26.737194,26
27.504042,27
26.48737,28
25.797344,29
27.284077,30
25.685791,31
24.65305,32
25.279457,33
27.561604,34
24.429419,35
24.544254,36
26.465164,37
24.611647,38
25.015593,39
25.705156,40
26.854298,41
25.253662,42
26.660746,43
25.708183,44
26.562178,45
25.878761,46
24.411047,47
25.487406,48
26.482788,49
24.534512,50
27.085018,51
27.7464,52
23.577654,53
24.541298,54
25.448177,55
27.111832,56
26.845127,57
25.388315,58
25.72771,59
25.284922,60
24.13378,61
25.329018,62
26.57909,63
25.711552,64
25.949286,65
25.15326,66
24.957869,67
26.198406,68
24.869673,69
24.907894,70
26.924488,71
24.950958,72
26.603449,73
25.259106,74
25.056284,75
25.17,76
24.900362,77
25.934078,78
23.598392,79
24.919062,80
25.120306,81
25.70971,82
24.029728,83
26.476234,84
25.465523,85
25.851114,86
26.727179,87
24.96228,88
24.573362,89
25.392052,90
25.408447,91
29.103779,92
25.12295,93
24.401186,94
23.985033,95
25.790785,96
26.431221,97
24.029667,98
25.534563,99
27.566622,100
25.945133,101
25.118687,102
25.322937,103
23.26214,104
25.671791,105
25.602642,106
25.427065,107
24.216383,108
24.235806,109
27.79952,110
27.980202,111
24.445837,112
25.586807,113
25.984343,114
26.536472,115
27.020432,116
27.353718,117
26.231224,118
23.600815,119
23.982103,120
25.162498,121
25.272625,122
26.2458,123
27.086145,124
27.347729,125
26.426687,126
25.301205,127
25.780605,128
24.86912,129
26.69767,130
26.03304,131
25.434536,132
25.216381,133
24.464827,134
25.650173,135
25.670708,136
24.508274,137
25.77913,138
26.185677,139
24.767788,140
23.173546,141
26.45178,142
25.395363,143
26.131187,144
25.30938,145
27.393763,146
26.186571,147
23.578339,148
25.523472,149
27.240526,150
25.357733,151
25.11138,152
24.898005,153
26.973465,154
26.354664,155
24.732197,156
25.99719,157
26.172348,158
25.782608,159
24.701687,160
26.307117,161
25.62433,162
25.595188,163
26.63499,164
25.56194,165
25.970955,166
25.278723,167
26.241243,168
26.579525,169
27.122963,170
24.738708,171
26.196968,172
25.663406,173
26.475866,174
24.12366,175
24.08434,176
26.54063,177
23.69427,178
25.885506,179
26.22689,180
26.269405,181
27.280964,182
26.151724,183
25.0268,184
25.98774,185
25.612326,186
26.816366,187
24.115335,188
25.323208,189
25.82032,190
26.323206,191
26.65018,192
26.372513,193
25.855106,194
23.605328,195
24.775215,196
26.585562,197
27.941227,198
24.067137,199
24.876806,200
25.842607,201
26.314657,202
25.447166,203
24.769995,204
25.47122,205
24.380554,206
26.213167,207
26.047573,208
25.587917,209
25.668388,210
25.033524,211
25.387785,212
26.252857,213
25.884647,214
27.245255,215
24.893215,216
25.88993,217
27.153294,218
25.621834,219
26.031038,220
27.935585,221
24.660109,222
24.082232,223
25.26267,224
26.112347,225
26.249846,226
25.26409,227
25.691015,228
26.872879,229
27.26389,230
25.50667,231
26.903439,232
25.295395,233
25.15144,234
25.402536,235
26.491077,236
24.135574,237
23.520948,238
23.929274,239
26.929619,240
24.977493,241
25.77702,242
25.078693,243
24.448328,244
26.227108,245
25.848003,246
25.28658,247
25.995884,248
23.676933,249
25.845028,250
25.504333,251
26.001022,252
24.07359,253
24.878256,254
25.565062,255
24.069218,256
25.623495,257
26.612568,258
24.865694,259
25.124702,260
25.088827,261
24.985344,262
25.816246,263
25.552998,264
26.537811,265
24.604042,266
25.368969,267
23.728579,268
26.448349,269
25.606394,270
26.8017,271
24.499071,272
25.688574,273
25.583723,274
25.857803,275
24.20766,276
25.092121,277
26.932076,278
25.0927,279
25.985682,280
26.501978,281
26.527687,282
25.39465,283
26.705664,284
24.395811,285
26.86951,286
24.33401,287
25.328518,288
25.762547,289
27.05777,290
26.37561,291
25.976116,292
25.599726,293
26.429123,294
25.392294,295
23.834246,296
28.513138,297
26.9659,298
24.139032,299
25.860102,300
26.070442,301
25.380297,302
23.775753,303
27.355331,304
25.435236,305
27.627434,306
28.749199,307
27.113132,308
26.002468,309
26.478943,310
25.795214,311
24.759315,312
24.02332,313
25.588772,314
26.107924,315
24.455566,316
26.608965,317
24.98161,318
25.3448,319
28.267334,320
27.05722,321
27.142002,322
26.605686,323
24.688923,324
25.786913,325
28.343733,326
26.398151,327
26.266033,328
24.53392,329
25.279652,330
23.92455,331
24.780561,332
24.465626,333
25.88789,334
25.66245,335
26.236927,336
24.515436,337
25.164755,338
26.314522,339
25.87542,340
25.400467,341
24.609392,342
23.687914,343
24.705471,344
24.94279,345
24.144829,346
24.474764,347
26.935783,348
28.720753,349
24.956825,350
25.36354,351
26.115244,352
26.106567,353
25.6907,354
26.291527,355
25.78747,356
25.752249,357
26.139204,358
26.113045,359
24.863716,360
23.905022,361
24.539421,362
24.897858,363
25.030804,364
25.676786,365
24.10343,366
27.07698,367
25.041292,368
26.313324,369
25.934525,370
24.542969,371
25.81914,372
26.166498,373
24.621351,374
23.691671,375
26.266958,376
26.18615,377
25.055878,378
25.589699,379
25.49738,380
25.535976,381
25.148584,382
25.424204,383
25.411251,384
25.971684,385
25.510765,386
27.39658,387
25.653236,388
27.874592,389
26.320713,390
25.211357,391
23.149738,392
24.188866,393
24.74015,394
24.300732,395
26.147673,396
25.645817,397
25.458035,398
26.943104,399
27.873737,400
26.342724,401
25.924177,402
27.050903,403
24.40498,404
25.430035,405
24.821165,406
25.791208,407
24.514496,408
26.10588,409
25.204102,410
25.041294,411
25.5831,412
24.649117,413
27.42569,414
