psnrs,iters
25.04782,675
25.133331,676
23.88496,677
25.475243,678
23.865488,679
23.8933,680
24.73974,681
24.667206,682
25.527933,683
23.856567,684
26.85534,685
24.309288,686
23.832947,687
25.241776,688
24.177258,689
24.631805,690
26.31357,691
24.869184,692
24.41071,693
26.08358,694
25.863781,695
24.93764,696
24.49712,697
24.9681,698
23.471142,699
24.410791,700
24.30957,701
26.590193,702
24.761024,703
22.474571,704
27.968727,705
25.153,706
23.784653,707
25.524914,708
24.425919,709
24.962372,710
24.598425,711
24.680882,712
23.99044,713
25.122387,714
25.053905,715
26.277525,716
24.78165,717
25.622179,718
23.825035,719
25.84838,720
25.33086,721
26.922016,722
25.02651,723
24.299135,724
24.52871,725
23.0155,726
25.229914,727
24.455544,728
26.32286,729
24.537914,730
24.685324,731
24.258337,732
24.083256,733
23.458923,734
24.23877,735
26.004532,736
25.68121,737
27.679771,738
24.376152,739
27.002007,740
24.96587,741
25.072115,742
23.838337,743
24.95937,744
25.582674,745
24.205593,746
23.392477,747
25.4991,748
26.295397,749
24.304695,750
26.516567,751
24.418352,752
23.32493,753
26.246004,754
25.381422,755
24.030716,756
24.964788,757
24.624699,758
24.906187,759
22.951319,760
25.063644,761
24.479832,762
23.834816,763
26.165981,764
23.368141,765
24.466095,766
27.01111,767
24.107487,768
26.077806,769
24.30875,770
24.448767,771
25.15586,772
24.690414,773
23.483181,774
24.424973,775
25.062443,776
26.342688,777
24.749619,778
24.15578,779
23.884104,780
25.788818,781
23.318434,782
24.898798,783
24.175062,784
24.70866,785
24.231518,786
26.372547,787
26.635866,788
27.568512,789
23.872452,790
25.2898,791
25.241892,792
24.168074,793
25.653366,794
24.808352,795
23.158913,796
26.36754,797
24.291346,798
22.70869,799
26.089684,800
24.428215,801
25.624857,802
25.20199,803
24.67957,804
25.04695,805
24.755327,806
25.568743,807
25.130161,808
25.947721,809
23.424042,810
26.047905,811
25.432737,812
23.775948,813
25.977913,814
28.24339,815
23.918114,816
26.153803,817
27.482397,818
26.591852,819
23.526562,820
25.003593,821
24.484623,822
25.485651,823
25.583656,824
24.047157,825
23.603468,826
23.680508,827
24.107887,828
23.227594,829
25.660688,830
25.274445,831
24.2194,832
24.794558,833
25.063072,834
23.987854,835
24.205732,836
26.587288,837
25.061884,838
23.372345,839
23.148329,840
23.375694,841
25.12165,842
26.400614,843
26.19587,844
23.944674,845
24.972374,846
26.002684,847
25.687408,848
25.644434,849
25.4908,850
26.406887,851
26.29417,852
27.20499,853
23.269955,854
25.93301,855
25.053434,856
26.6315,857
25.860252,858
25.548151,859
25.507479,860
23.401428,861
23.728762,862
25.512688,863
24.812645,864
24.136162,865
25.016573,866
25.281857,867
24.2714,868
23.837437,869
25.10113,870
24.731369,871
